Date,PM2.5 (µg/m³),PM10 (µg/m³),NO2 (ppb),CO (ppm),Vehicle Count,Average Speed (km/h),Temperature (°C),Humidity (%),Wind Speed (m/s),Precipitation (mm)
2022-10-03,105.28809599056792,259.22782614348216,83.73856467386116,2.956580360433013,1962,52.35146477081798,-3.1260189947008854,47.09999233716058,3.012431252623813,0.00925976477214041
2022-10-04,161.67608400368727,157.83779980544975,38.02371173496539,3.402619218532069,7537,35.30560596994276,32.37860941087401,57.598274772623554,6.780656648697025,18.121570559388534
2022-10-05,133.4931468477754,89.22470083288957,144.7841828389995,3.9298365711284293,9999,66.07258181802268,20.709985223736787,88.63336577948542,10.377703199189522,36.880154801721105
2022-10-06,143.37370667896363,263.8099723563032,136.87091858590009,4.338574273559306,5494,65.10767524203538,22.336228925885614,43.883834078573116,9.560887469027023,29.985950555513867
2022-10-07,161.2006071928592,144.68547140074634,109.71076914110635,1.7066023842678584,9881,55.3019413530594,18.542110036269218,93.89945050133188,10.745317243111305,8.878600131580882
2022-10-08,179.1010149453376,164.14885910031325,82.34106117097757,2.7825089857467344,5808,32.75985719068057,34.351379647763906,38.38450731381321,3.3638757472684757,15.186654454427268
2022-10-09,74.2190798017918,120.58534343193439,131.1455281489143,4.23251877650816,6721,25.82109309422537,-3.0454989243963144,79.96131321254245,1.4765206356748461,16.83963055410534
2022-10-10,81.36076100158937,186.0262384017797,23.94458985440212,4.949365428632271,7590,23.854314551427553,6.746277619113165,70.44473874765907,13.752098671121646,28.3914055586158
2022-10-11,27.85656856976511,65.78668432380638,119.62392016985832,4.469692693010063,8269,55.561763998572665,34.40931424866199,79.96795528966098,8.402578433510378,41.57991482205382
2022-10-12,119.87322678927306,129.50283026249298,23.099018025193004,1.9830428605970085,1187,69.502119148568,28.85555661393802,54.98780579460758,2.3073888676111642,46.62458898888399
2022-10-13,16.829032021380996,291.4354502538805,120.16054606966378,1.136799282649522,5161,71.49982590685549,-4.2059677919627365,94.61128500431877,11.901548728310424,37.50462064268195
2022-10-14,98.46362344516743,92.2773611563157,44.98629739644676,2.549084179551626,9899,47.81732446060699,18.265282744436888,70.59777619291819,13.723949049439238,42.14751950884049
2022-10-15,113.10248059443956,203.8862660715618,132.1781342476374,3.7598789688130028,2394,67.05627795840302,18.83077063207037,43.063664364340504,2.5434527785666363,23.504797922575804
2022-10-16,64.44283790437404,111.05321798291456,141.8861036046827,2.5643315396158286,7889,76.81281178046142,13.039696080755967,71.0764056521715,12.261186829036658,19.48876598111437
2022-10-17,122.25831950811204,236.5724751922482,26.575415563741767,2.519268143905609,5422,36.51020674928408,8.382699942789536,42.945259776562494,13.998375919786925,19.63542660721085
2022-10-18,15.795047488419392,56.64462500113795,72.08796273448206,4.223506021192643,6822,43.877620782845426,25.677618268555396,43.49059134078993,14.07542400444026,30.801926416997855
2022-10-19,17.09615586235074,291.5498926219925,147.24316983358935,1.9347381395224943,3683,75.88873955580084,4.3505709117139215,51.967880929669434,13.712346924802517,6.211835277790451
2022-10-20,166.29410652533508,147.061071587419,75.09407821610625,4.327014439095899,4297,40.29385803903709,30.95268529322677,88.19443340552952,8.196315185401541,28.97470913951306
2022-10-21,78.43622186813995,86.09412973700991,130.21439076460905,2.152663044568273,5678,74.83257741930777,31.136672234536228,60.02382995151936,5.343169758808038,33.25664300918628
2022-10-22,34.14149740385811,40.57908925240355,90.36607070904138,1.7755189072560291,4468,78.86269173526794,13.686764690776922,74.3120673784166,0.1090921154101393,21.94543701031194
2022-10-23,109.22621941041282,67.53221342451141,59.42283664834227,2.379151573758555,3216,59.70864371446548,7.759660490934145,51.357419221957045,0.9136834030729063,47.65835883855837
2022-10-24,156.29877508873605,165.53670559568494,46.43861555125118,3.8597454016393686,690,69.0134173702501,7.774518171582095,41.08843518455052,6.43258522946086,30.410663618978763
2022-10-25,51.0059952244002,114.36088940076016,34.46734820748266,0.8048097337471725,1835,64.97273385326511,16.703109579829455,96.3712128572985,5.989892195872654,10.99997361183126
2022-10-26,128.34919040561005,252.08734244713065,115.4607377497661,1.1428122361856834,8681,61.97205545693143,27.381065113721142,68.28649976984501,2.770708643548248,23.960812871675813
2022-10-27,26.21601834881592,140.64850662530566,61.04837348933904,4.766935163182842,878,38.415864378873955,11.149091094723644,94.71610708661746,5.932200420474852,33.7702218567647
2022-10-28,19.819527022035462,89.63999632453637,79.13494201910892,1.0423598114305155,4329,23.425660274476623,22.45195054559882,36.273040175865205,2.6197509818305216,16.18145622902395
2022-10-29,110.95737999794812,192.8005962491284,76.38719460017138,2.925091126069062,6880,40.58310395117904,12.211800726216744,31.75153311303462,12.73186879163761,3.9820803144511583
2022-10-30,112.72067310592024,217.89762072792482,88.70545923880402,2.9807094399773018,1115,60.0161591122344,8.70354351181225,88.4658325699123,4.472923168133983,29.17178173554425
2022-10-31,131.11168128465926,66.77173421226595,130.50868611556007,2.5501974178411753,2830,26.151751893668084,-3.8813217837892626,74.47337700938012,8.97846525237465,47.393508430984
2022-11-01,147.9573534073057,66.93338056072895,147.20720481959725,3.2947771931687293,2254,20.715078978694525,-4.823865241907422,34.92627994029131,7.542645929986302,24.25359927815869
2022-11-02,195.41189509788157,30.267999541392033,64.09971024320345,1.3031682838285683,963,28.38154235617632,5.224345502440201,41.54877605308302,0.7782311639098832,45.305454032351896
2022-11-03,108.0970661772271,226.19256421837935,124.99024370541395,2.8527788853283913,9658,62.94415558464772,13.288282906044795,84.0531153220249,14.133505792367492,41.7511794185847
2022-11-04,71.36172985883672,205.86526773410543,115.85653022493406,1.9864316251851062,4767,78.36762209938664,33.30675253129271,56.30948959967489,7.9083896737572505,7.370639181699168
2022-11-05,161.0853770060537,152.89664520994788,88.16169796105812,3.3760028462201075,3658,78.98388197688922,30.931790931869145,73.64324052048727,4.875864650877229,35.40849609177854
2022-11-06,61.4581277397941,256.3677257113752,143.6268358237303,0.8778730081911175,4124,49.638748948411276,7.022436816459546,45.46816177088087,2.371898544496024,21.773276253598922
2022-11-07,93.40456993407086,245.5876428260149,34.0688047516184,2.940211600829486,5438,72.16113805954085,6.00431993429347,50.498396221990134,5.077899520902537,12.512316263146845
2022-11-08,24.90671245503053,183.8992220310906,20.843310494895107,1.0892977058399538,5917,64.20958734509024,5.229493198151236,99.2570046898484,0.30767404535084253,34.34691778333515
2022-11-09,14.816641248936927,263.1159585437124,128.8244852085362,1.5374867029521746,6504,50.0624142190762,10.265680323799016,39.80936697397748,5.453372330224465,37.133035932821066
2022-11-10,192.90319878880575,77.63553881029512,68.6767234118935,1.2498070415531994,9381,54.365631977305206,17.41894238027584,60.51651016292112,7.972288909567572,8.99481593674194
2022-11-11,168.83622289731912,51.337493431363804,127.81048386002377,1.0776213433703221,6103,28.233628797012265,14.740049741420897,87.55218745524257,13.07799368776417,45.72223410281042
2022-11-12,142.2350991578026,95.5298912247571,134.49807975333516,4.163412567491202,2712,76.25968763699552,4.822293945167219,39.137857093268636,10.310616265466964,37.55736219757205
2022-11-13,87.70105943871128,35.98431970500816,14.05635107476536,1.5713963247722735,6620,41.115786243906605,0.8703134474628111,53.21710053474646,1.673734696998621,46.668774957098435
2022-11-14,42.9259208134607,168.72746784028897,133.1023906329788,4.650194152949357,6318,46.76895538743017,-4.433998438121208,69.20730298959907,2.2161948665694164,15.85366093818455
2022-11-15,39.72303810750635,282.2495938425892,70.00626302856621,4.8556473216569165,882,60.29961385987392,1.9283457399926736,58.4950521180082,6.421850517275621,46.966750787149344
2022-11-16,57.54615065127311,31.0161913871827,79.01271090561367,2.942050255698067,2756,40.03414829159324,26.74103665873532,56.760181325625396,2.9356162745818177,18.425882891919045
2022-11-17,114.35306629416289,54.190775922807504,95.85591410851548,0.8864053887954868,1912,35.255549659335834,5.9637356205512315,49.00077850576989,0.4177466637413363,2.698488071369587
2022-11-18,145.77322531301184,146.61572791936186,139.32547797586258,1.99783156822199,6646,57.862963596213234,16.087081455467942,66.931706221994,12.075223201771053,38.14846943545117
2022-11-19,135.43750157636896,281.4850049078134,7.771833692315784,4.029114864071427,871,21.499044936910966,21.608551701546013,69.94981583388882,0.29283856046991186,35.17540720441704
2022-11-20,63.18744041972914,108.52370939349014,74.14230290608347,1.963475497745938,6306,63.24350672160073,34.90784062742232,72.26316327210901,12.46034407797021,29.895549613166622
2022-11-21,191.42440332600688,162.02574643274988,104.7196961524313,0.617682647853386,6065,50.841402192590586,34.99847942770388,25.629448632482344,2.16155944549449,24.4946872192087
2022-11-22,150.20041417219602,31.640400534109787,109.79250886624312,2.8725675724553024,9302,56.345223831256064,28.558018015661155,70.48273405696392,14.620176162106743,1.6082635161315695
2022-11-23,115.32726997716613,61.536096269384885,105.41720257288065,4.256580087180967,8807,57.91280955481311,-3.417935357817436,96.25897430249863,9.058108677392852,31.229862576007715
2022-11-24,126.22694178452693,296.2564344284771,24.49309376417767,4.020446658288812,7937,51.62300938955382,20.87816885884367,63.27889884224669,11.024744574448432,20.841730761139683
2022-11-25,89.72401186128009,290.2332350020927,48.41236031389378,1.0405910726256955,946,54.95202664644416,30.39625618741779,77.22136660073954,1.657254419520973,28.01047013704725
2022-11-26,57.06888800521992,21.383194661634693,57.01375118546695,3.4292701491798403,1891,61.02729205339247,-4.222037985648655,64.53858462073742,12.931561101772202,21.466067098381814
2022-11-27,77.6348089437397,286.50729991850693,121.64339511352823,1.2584204644911061,1840,65.18713083078045,19.735807614546022,88.3792494873583,12.587885143073077,48.30280663825995
2022-11-28,153.99076098823014,198.9535825883401,45.42018150011019,1.2473961658504267,3439,63.647143477167226,33.59938656037132,94.36664756780551,9.794890973125765,30.205445057542356
2022-11-29,12.734762839653616,263.0171224656062,35.552219760744464,4.395544511864888,6469,72.1769874639357,16.334593412902013,34.73759194370874,7.534122968930811,37.46181653012336
2022-11-30,32.05380169631408,147.32715957748053,143.82996276052396,1.3984109731531047,9765,31.366605990044164,-4.815220869614819,54.948802924570124,10.822337596975087,46.81734737355416
2022-12-01,18.740501984133022,164.36688800219008,6.28517634145299,1.4635872632864535,5313,44.068878169507855,-4.504398874897665,51.390568074617704,0.08892323005317226,29.579966145836984
2022-12-02,17.738472440604326,156.87704247193764,149.68402407388683,0.20313627565423786,4069,76.86776396086742,13.748621683618776,52.41720986394229,8.88661133097689,0.6031258911200377
2022-12-03,172.53751096209137,206.72199211290922,103.13908833432237,4.379211363802485,5954,43.79543446317979,1.9753900337539552,30.04193449823007,12.711092023938548,1.714583915527118
2022-12-04,143.6949932822045,59.102351331767615,125.12804842012197,4.0044551034038465,3650,27.49220461435536,24.90027956919668,85.08925807845755,5.353498307621322,35.11692170509309
2022-12-05,100.09302752659178,28.392605164349828,47.71981247019801,3.2111788884352546,6914,51.526707581730776,26.895966920776928,22.86129944119482,1.6243403472437523,13.954256807564175
2022-12-06,28.588490523690282,106.22038364553346,7.075715261723697,3.801275666906443,5157,26.56945835326773,3.004590795728287,62.25812861817255,6.313158746148092,28.968986367397438
2022-12-07,103.40701627219815,217.31061356626108,111.99108019142186,0.9298331236375605,7447,32.17119432367191,34.98399798360182,72.9502710435753,10.906566735877604,10.113859054533448
2022-12-08,99.95963644830748,76.51896659442554,125.95096656509799,2.399953254020362,8443,79.8991253942574,14.885853024051663,36.59755504471018,1.609518155560088,13.512443753085707
2022-12-09,42.90835528290288,208.56108133097683,112.36903913326027,1.8858530592741483,4162,52.48175830376792,1.4280658416365677,92.46801536790365,3.0907284031933497,25.232052797403764
2022-12-10,92.43181335521487,291.5753729100357,25.713291658621596,0.6501273260336791,4982,37.04350334242574,29.391321913122795,87.08393656198345,2.213277702430499,48.7784731678041
2022-12-11,85.71589953550095,46.29220042103715,114.24704872726052,2.5334263290316357,5297,79.68649727443437,30.548852500754776,57.686698358714025,11.954216333628374,30.81352446045958
2022-12-12,127.01151862992113,208.32859310303536,116.49380340560795,4.61955032164465,5568,77.99353511330858,23.768296269945587,52.8919145872111,0.9433893367873025,46.80740522565116
2022-12-13,130.66779366485233,144.25006140527992,100.48837477215795,0.3922837714433335,5980,46.44434246505581,33.40594989411489,38.925434016888005,10.298797531716493,47.968992719347376
2022-12-14,18.60776185668846,263.07983122570147,116.08681025536,1.5990123847702105,8533,35.6241865272745,28.181783741380208,78.39945797159709,5.49685381129787,10.405499821025371
2022-12-15,81.17639677902953,69.60194104526806,127.65860875327117,1.1961964937873766,1483,70.3039782855314,34.699258175214574,30.53950397055713,11.336868643279535,15.559680123447222
2022-12-16,128.9133839857049,213.93526662332607,93.97259656443147,1.3431039375953422,6107,62.93724301830714,14.524962181846576,74.41902030750265,14.465751281760564,38.49961406093521
2022-12-17,105.59588913021666,254.67228110147087,17.847683525603465,4.560485849021001,9043,61.21648610021062,28.64187076447491,87.39655888947308,1.7181794937972343,43.338200114567194
2022-12-18,172.73306982578123,284.4919814527265,75.70603240174557,2.446731460324593,9971,73.58682447934835,39.988820354306995,38.2777260733619,4.715775616011877,25.961337209476387
2022-12-19,135.15179000759957,211.30944792110083,16.259153527382736,2.43823718211113,2407,61.365028032279476,27.621903888382867,89.31419223190049,12.151881415782855,49.66130336402746
2022-12-20,40.95754114547164,159.20893392235965,64.09373949970248,3.8507630837853553,7424,37.02787658249295,0.1382701106709474,22.665855955160676,3.992375790767647,0.5786099377635134
2022-12-21,23.40806200608167,192.99722725633987,64.030440923216,0.941562579223644,9716,61.631789712543934,18.324342509313233,93.02299083092203,3.226808955690614,14.979632779260783
2022-12-22,132.05966285919996,263.2933956540411,14.571427400335029,2.5388736996802437,9237,38.34881067701984,21.430650605936258,29.468978228103843,12.380669668034576,31.158087687228992
2022-12-23,15.037149002908144,179.77072905887232,55.5789774255745,2.263929027781087,4674,65.55433877941971,2.8394803782125946,71.66073423504261,14.806235460089553,23.464495546874144
2022-12-24,121.29736044195802,28.50837671511432,21.09472432474065,3.0651713146239494,9580,57.18487126949396,38.33012353801169,40.006597513115345,8.353208852219487,5.830148321440038
2022-12-25,188.64374587074195,280.6656347419538,122.19410545133721,4.9978769756021055,7765,24.644693119085034,2.9010899935577337,86.9241912935691,4.170731225000089,18.38935427402818
2022-12-26,119.34009379641701,213.06749028883712,142.41476376484826,3.893354691593826,9797,50.77012174610852,2.9901063870950244,60.98402887323732,5.978489424000809,1.2723571647519527
2022-12-27,83.75228597923916,209.423748017629,15.485888912401098,2.1097553744836506,2490,40.59805815174445,36.18252120885497,30.81929529972011,2.551954910754135,32.137302303763974
2022-12-28,132.2247615040471,80.38904267136081,143.4917050572967,4.172254650915425,6096,39.714237963937656,15.934244490475198,65.67932570607827,11.428309183361288,44.637127149817765
2022-12-29,97.06804919338816,204.487931665144,80.77360690382805,1.019400143899905,4498,56.13537814263543,-2.156527432646771,52.63060881575865,11.60211026734152,44.24370618917294
2022-12-30,113.66718997002764,130.28203358316438,48.43702330331172,0.34622569428300864,4275,39.339489468165496,21.918437497233786,72.91582532904809,13.126814885737415,34.97722368827733
2022-12-31,188.87831366753977,202.34523357161777,16.14500091504371,1.1813521878285107,9612,66.61362489229236,22.082185688487154,90.55226278107676,0.39903845394845816,23.288509774896376
2023-01-01,83.35950118214711,49.8460484862374,77.59051887021059,1.8339754693484462,5145,24.247486160670466,-2.097465859104719,52.751130494673475,8.429720124395688,25.601580934574486
2023-01-02,192.6262071265437,204.1966852888501,120.20475395115857,2.6507876358058877,2561,59.62329514374952,38.76351230351479,43.19045436270877,3.213831515147766,6.845941199783145
2023-01-03,182.0166219716521,299.8358432157866,107.52753920367124,3.152619874597759,4987,68.55168821940447,19.481348438255903,21.161207562208702,5.113245232385356,17.05085465596015
2023-01-04,47.200315609966324,33.49937088095569,12.282771662276197,4.570907442629224,4935,60.3699013952258,20.19080749808939,65.98712302879,11.774334229297612,9.386403774913681
2023-01-05,23.178647166281436,293.6087715819688,15.570766128346008,2.647299245842197,3144,49.833751701199745,18.405193652607753,52.18198139451468,2.8805047854224424,41.06001016749773
2023-01-06,29.147820261711065,133.93422900240375,63.41662598173238,2.606123094203501,1545,77.01842082417087,22.4829300840079,49.9719375211863,9.575126258716345,45.737695066897984
2023-01-07,13.462146873794449,263.81096609443256,47.817121636951775,0.4411664471503142,8451,37.99630938788381,6.893488874818972,34.634825702737004,9.818492868353973,26.84616307100585
2023-01-08,27.944162543626394,239.06793553631658,38.695726843126934,0.3675754527498743,6949,21.150073251498668,7.925860658867837,54.40442761530194,14.31140872353451,36.3882020256472
2023-01-09,139.7712869491078,178.764553076267,45.745652341763474,2.845567817198586,3181,45.91936228780645,18.01025904082597,98.75535628666947,11.627413927934056,6.073238545356374
2023-01-10,23.525843207443508,226.7657785903714,121.50499777804828,2.303257343592054,3699,21.980716154019635,31.30086346436108,43.82033229377954,12.054527207305402,30.42673216386192
2023-01-11,70.60536975581465,265.9843571643774,139.7380677766188,4.228065895905433,7268,77.23620515158453,-2.7560940577619513,67.97635307264801,7.974011235268402,35.1395510688923
2023-01-12,170.52630908419636,133.15929006228924,63.73989070649713,0.9712620066168569,9630,32.595082744883086,22.15318954991107,82.11895050525334,2.80171210743556,22.63840647557004
2023-01-13,14.421667789806914,111.56928523770684,136.38609530921207,0.3198639781618381,7940,67.33562143693277,31.305016412784127,79.93262585412253,6.383450485775274,12.16365422353493
2023-01-14,164.7490116918978,206.92614795780372,51.61687668094289,2.355386086064604,9133,66.4743249904619,2.0612772416752225,46.30194299940726,8.242343602677305,43.86872602706957
2023-01-15,63.552407206945986,246.1968637435524,74.08336301984978,1.3398970724108359,3050,33.06373398097601,-4.323985610874517,68.86880668134803,10.176288775705684,37.14543599768612
2023-01-16,32.45131724811469,233.43983773745242,37.77420468331996,0.43814899202641977,4725,57.27359182881004,9.072098281365614,89.70117482161258,9.115636677478909,44.99286409245975
2023-01-17,142.38006141918862,243.38782168041766,97.86902611549738,3.678071776868619,1096,22.884738109187012,21.466466802831917,21.235794218646234,5.909667433758653,40.920132374891175
2023-01-18,129.49914088817798,141.96332814762124,146.9522617003473,0.735646399794788,6554,49.014475142232044,1.222742803213647,54.858748547464614,3.9796966049376215,49.51872147894313
2023-01-19,176.71968257014007,248.99358052900604,92.50649892628991,3.1199336000373044,2005,20.878827636349204,14.175506693761847,37.94187345935242,2.5234626480552462,9.608636660722446
2023-01-20,149.6634983227383,53.658535503770366,56.88304219646459,1.5490388008010678,9553,75.2686328108505,19.854467381842507,51.09058323190712,10.407680794083994,4.337388390198704
2023-01-21,162.66137677312122,172.45694742903788,98.93352966862662,1.0327810417041057,6968,78.5651614519743,21.949739264079273,53.27916863801933,9.680980114687275,16.850139566862925
2023-01-22,63.586568788548234,21.61242493947404,22.823498377481197,2.0228073100127237,7736,33.336965998315115,7.348527445016881,79.73367718293096,10.310586986367099,6.450208751162945
2023-01-23,43.713513318147335,110.88403237207568,133.8555666384828,4.046939725870177,2051,32.48636207578237,13.00133361938311,27.505749791635452,5.587911792041923,26.156505645311217
2023-01-24,152.61680281176308,122.60922976399141,77.94717286307628,2.082049169141949,7352,65.22321059372777,30.02526530804014,61.006712250600835,3.9361173385611754,31.651445270387125
2023-01-25,163.29860046078016,130.9283536505915,70.1557125957481,3.8036943162130674,1949,35.20276392976007,37.35466123543085,65.13558334389963,11.39581993021388,28.914430758670186
2023-01-26,198.19597698012794,214.7308178731614,89.95039432576029,0.8023342246359233,6453,73.7045935497107,33.78461490032158,59.53260828414435,11.60471092583001,12.962006769513506
2023-01-27,88.39735861317104,128.7962683556968,95.59366010446335,3.9093028143923796,8956,54.43574816737893,20.392757578004435,78.54986024501761,6.834245609502609,45.44120154843984
2023-01-28,80.6834363006288,145.63421433430858,15.40749190284439,1.3372799595519134,8542,41.046657380618726,13.463176132477596,50.70330047254779,9.178561271509862,1.0586181867689226
2023-01-29,157.51846254097939,86.51235664481169,103.97949707739335,3.4514870234665893,3159,69.9616247809652,9.98304764671382,95.59736509120609,5.602794963476118,17.400667688174646
2023-01-30,74.75267264807339,124.51050165621523,40.08009364575179,2.9157514632367825,8009,49.60440202480371,0.6230454737808131,58.54427540311531,10.5292080017971,35.94962376990305
2023-01-31,186.8438918646773,83.63549563368241,108.52313171345553,4.659894642616099,8393,74.69797482250854,-0.20519387527491606,65.6971127691838,12.535823949718068,38.346446317457975
2023-02-01,173.09842285017226,40.49485865516422,124.26754518570853,2.0591480862815073,7945,75.68085420376286,25.976093121114598,86.04246586773995,10.323499160034741,20.805927221592995
2023-02-02,91.50886520125349,188.9656061467858,121.57398359511544,0.5175929064053142,3221,29.92520912770456,6.690748727702218,42.0188884744898,7.688739402707048,0.8454906628183545
2023-02-03,152.6655028803845,207.09958359540454,85.11264027414393,0.29194633064601394,3425,20.139404367915816,6.459775889460106,26.016162301024195,6.8798693923855545,30.902183956186867
2023-02-04,153.36314607608963,193.45729688269205,80.42463438505892,4.168921092669215,7604,79.03585640854413,39.918777451500354,76.6227182689986,9.634794764636164,3.154734059160785
2023-02-05,29.593535078827195,149.77833226416027,25.7170143942147,2.7187310607748745,6740,74.36825216764876,3.4566681043207925,58.64094844387029,10.197163374019954,5.392788807675725
2023-02-06,181.48505226911766,126.34001845018435,117.42519180845466,3.9211714488077565,1012,23.326714142230486,1.6626891769973344,91.72034007671958,8.380941652868085,32.5125359823095
2023-02-07,105.99795076509285,261.73342188011105,44.35436016477358,1.3252428800552705,715,69.9820558364642,-0.5591647508035722,98.61440389779473,9.374134126610924,15.624416307142742
2023-02-08,167.0269185604709,165.34289983814105,77.02083630860224,1.8564019784635217,7799,47.4682959535524,21.09124053250583,51.92874804597834,1.4488302374179836,17.401507635412646
2023-02-09,70.80942419581623,154.17092573632468,46.219743474489924,0.3444985866143309,3653,35.537696301498514,23.253872170094564,53.23512130077287,14.2764827421349,24.34035384916217
2023-02-10,180.1494134142781,27.17977842580199,24.405112634955504,4.815163157955738,7950,72.72479142061579,11.435256681559686,52.63700817645812,11.86159595598051,48.928919742968695
2023-02-11,83.94831895949099,115.54939173532378,96.2858660493018,3.4057659521639043,2206,31.800033943418434,19.093600098016047,45.96432877847409,5.608918045601757,48.27211103693552
2023-02-12,12.059153781256688,126.45477326003997,12.878145049321056,4.67938442124467,2067,76.837999965204,30.477978892521065,82.5349678213118,8.44218916430445,20.813049968003757
2023-02-13,182.0225755196601,131.67037865113213,113.553558948299,1.474382755659547,1628,32.337289261960464,31.814687574478675,80.71966099925821,0.7098679520463202,13.27496086091411
2023-02-14,27.344468589365377,182.44826338365303,51.05008531286192,3.135025333883172,4010,56.820991263724615,38.106043407204176,58.29158964404199,0.6184172099859059,15.129607633205788
2023-02-15,70.66959114217883,169.40871308352598,5.019530485650371,3.4567998478046618,8367,33.38518007173849,32.092059366529355,23.5728973103119,3.7619750266794405,13.439064908080207
2023-02-16,190.51177373965294,190.2134259821645,79.11372518939832,1.7242385612364244,2865,52.74011989811809,20.417864652284198,44.76474412104587,10.34552463546935,26.612290357089037
2023-02-17,190.61535791813566,234.1673132317959,11.793526736502454,4.270924328075024,6083,61.038507794908476,3.0845634626580694,43.384243724387005,12.782216217000176,30.342990390046428
2023-02-18,118.95319874342437,247.63600684050618,45.044585884030425,4.74637502192119,5397,31.413675849208254,-0.5106399033720921,84.88697969602067,8.387788199697725,24.438969411483303
2023-02-19,130.04907031226185,221.07446134341842,107.51159068107884,4.447304564940821,6218,51.25314696204075,-2.5469649540113357,27.006045873293978,7.981991093735286,20.399718112407616
2023-02-20,95.20464917588076,287.5466348673817,14.08999513517055,3.7475214845089884,6501,48.14358466340714,24.99366243034227,84.45403032341633,6.034643006871989,10.564251878496888
2023-02-21,65.71004662263226,25.105123149381257,126.70408139162033,1.5318304626797792,5067,24.262245284200475,31.339131492909694,73.53469217593144,2.4239693393703177,24.12527956910567
2023-02-22,72.44626362028404,74.81783599139291,5.553888785494551,1.5517570021070322,9771,69.09846906051817,17.890777780783555,78.59531673043594,1.7753115198988128,17.055135690122903
2023-02-23,137.77850665463728,22.117604993879795,40.789461034275824,4.824129538140982,3241,40.1409440385705,-2.537862132486203,54.57705500680188,11.41019641831449,27.079773139917148
2023-02-24,152.95116059315922,201.29291996328885,112.43108814205036,0.24936558049132174,3520,54.47493185311277,19.096175856610216,74.37806368014066,13.912553269448633,33.7594707755812
2023-02-25,160.4000183079112,271.44855370599635,50.859171710749486,3.6370398715622936,6756,50.88705409598806,37.108716768604765,68.72231557655326,6.874248245794097,31.66560872183053
2023-02-26,160.02744713096524,88.1750430413638,19.774396269571962,3.5899815802652584,728,50.79563027422654,21.892593591960722,81.51841561829036,9.891684880734573,23.124510520279667
2023-02-27,27.32915957925117,279.56967254296586,57.233918226062045,3.188909796559028,8862,26.433343652509247,31.42423698082667,55.74158675746017,13.716864763214119,27.802621213998048
2023-02-28,103.93985789349048,36.87486928107704,44.207026525756206,4.952522461216955,794,45.40892055495996,31.00686917762878,57.826049991704195,1.351704494012168,14.242806548037985
2023-03-01,20.936164403162415,281.642087505544,127.19322581328046,1.6970212916658811,4784,47.14200555239421,36.94580949012938,71.48609781918562,11.557221796785447,1.2120129511194844
2023-03-02,114.41048764150975,118.45435242709763,50.43544804984575,1.831864946207591,9117,64.01857042186691,29.6602944542443,28.646199493311066,9.252253265633627,31.250972708405207
2023-03-03,93.89079526094163,48.397831965780625,119.39520840752105,0.5789091341434667,7301,70.40112991524191,28.64652313058903,54.89955586914539,8.97955768244792,12.628427956884348
2023-03-04,178.66379472407695,156.04409257217117,134.32146099755653,2.3254310554099398,1418,52.698936686001076,5.534619923678827,97.75606762078445,4.388106427223547,33.44768550341372
2023-03-05,76.67385238489496,91.89743896174222,67.90352583859678,1.4530329259272707,998,25.20697724389943,-2.3033680105513348,23.00418560480365,10.258400321665153,37.350424979847965
2023-03-06,32.24273312124511,99.76441254933839,136.94175585888684,1.848256170452692,3309,34.21096823579278,18.291975927421348,45.280377829311504,11.921966322311647,45.79638730518906
2023-03-07,37.16841959003881,106.04119017936024,59.71111782466296,4.205944593227013,5461,29.896041611163863,0.5995393576039838,45.12878552714966,1.6928724741554575,47.90613977398065
2023-03-08,154.68702002631971,244.84725139314577,144.7913703910657,4.690325664931979,9517,27.476903791347485,38.29881443250961,70.6771295388618,8.002821464714756,0.5263023154850721
2023-03-09,127.4614320300896,170.96515746907124,17.946981056208074,1.091518745624891,4279,41.95395791706845,8.046614318486286,28.464028753931192,1.518977714811145,49.51871046773187
2023-03-10,29.213308463330147,107.16615576368102,104.6177936429702,1.988042871456636,2618,33.76361012926292,33.38248915229319,70.2835224703089,13.088610289464668,34.150915924708045
2023-03-11,25.980293161849513,190.89345932705714,76.60303586625466,4.657426698153891,6891,33.09818670869074,12.44310813411067,27.603219252129556,7.61455083984521,32.17620801870946
2023-03-12,143.1841349772328,220.5221887824942,61.209076791068824,0.4966806113082686,645,23.28159047457606,9.543741243581984,27.59629179346648,12.11948533891136,0.7606547597677704
2023-03-13,23.824971209196768,96.33472020538946,96.74322241854713,0.6433305349346169,8442,21.060202687726033,37.08213575694795,78.25466857507858,5.5212845649932145,43.061670594336874
2023-03-14,166.15341126516768,135.79374842709842,107.05927828697803,0.9813967481899009,5065,26.166094558986906,11.34951574388008,45.930813906623705,1.876173402244881,7.274572362391318
2023-03-15,144.18602315973428,54.128106134345316,5.632674099294817,3.057021603808999,692,30.331848765417984,12.562955889841142,98.19383581709982,0.6224895657856722,41.86650769665205
2023-03-16,25.456268321960955,70.72181786971049,29.208197868343813,0.9222669008287878,5687,45.85902373089219,-0.22586991741908768,22.988234914844394,4.222644311585633,0.7781273129358002
2023-03-17,26.119165676186466,210.7129991101952,108.3916773419762,4.846766630963521,7137,50.63121567793068,25.17009993771292,55.60853309743953,3.663505505461178,32.29821312495807
2023-03-18,197.46151991522333,70.80273735477554,101.62588496883994,2.344229730840898,8743,28.435515090401935,7.997773651488107,29.05087501392189,8.405279610299427,21.74007668849139
